name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
name,country,region,latitude,longitude,timezone,saved,id
Spurgeon,United States,Tennessee,36.4395478,-82.4557008,America/New_York,true,3377
Kłodno,Poland,Pomeranian Voivodeship,54.2072543,17.7435198,Europe/Warsaw,true,3378
Port Aransas,United States,Texas,27.8332175,-97.0618324,America/Chicago,true,3379
Krautheim,Germany,Baden-Württemberg,49.387467,9.6356995,Europe/Berlin,true,3380
Dour,Belgium,Hainaut,50.3963781,3.7786762,Europe/Brussels,true,3381
Lusail,Qatar,Al-Daayen,25.4228888,51.5197163,Asia/Qatar,true,3382
Salò,Italy,Lombardy,45.6056775,10.520069,Europe/Rome,true,3383
Altenburg,Germany,Baden-Württemberg,47.6561688,8.6029299,Europe/Zurich,true,3384
Premantura,Croatia,Istria County,44.8021166,13.9111814,Europe/Zagreb,true,3385
Luraville,United States,Florida,30.122445,-83.1693026,America/New_York,true,3386
Hundested,Denmark,Capital Region of Denmark,55.9668501,11.8515494,Europe/Copenhagen,true,3387
Womrath,Germany,Rhineland-Palatinate,49.9181991,7.4490236,Europe/Berlin,true,3388
Haselbachtal,Germany,Saxony,51.2316843,14.0495405,Europe/Berlin,true,3389
Siedlęcin,Poland,Lower Silesian Voivodeship,50.9387107,15.6905264,Europe/Warsaw,true,3390
Haar,Germany,Bavaria,48.1062182,11.7289603,Europe/Berlin,true,3391
Cocoa Beach,United States,Florida,28.3194741,-80.6102592,America/New_York,true,3392
Dunaújváros,Hungary,Central Transdanubia,46.9669545,18.9393976,Europe/Budapest,true,3393
Galo-Galo,Indonesia,North Maluku,2.1263617,128.1931181,Asia/Jayapura,true,3394
Opatovice,Czechia,Central Moravia,49.4992152,17.7387801,Europe/Prague,true,3395
Pňovany,Czechia,Southwest,49.7788821,13.1217531,Europe/Prague,true,3396
Fortuna,United States,United States Virgin Islands,18.3519997,-65.0160126,America/St_Thomas,true,3397
Rocamadour,France,Occitania,44.7995467,1.6181714,Europe/Paris,true,3398
Cadrieu,France,Occitania,44.491566,1.8797469,Europe/Paris,true,3399
Nordborg,Denmark,Region of Southern Denmark,55.0590737,9.747837228780282,Europe/Copenhagen,true,3400
Grad Omiš,Croatia,Split-Dalmatia County,43.443065,16.6931104,Europe/Zagreb,true,3401
Altrip,Germany,Rhineland-Palatinate,49.432853,8.4981449,Europe/Berlin,true,3402
Saint-Raphaël,France,Provence-Alpes-Côte d'Azur,43.4255303,6.7694244,Europe/Paris,true,3403
Amsterdam,Netherlands,North Holland,52.3730796,4.8924534,Europe/Amsterdam,true,3404
Unorganized Division No. 1,Canada,Manitoba,49.69692805,-95.34866934066903,America/Winnipeg,true,3405
Gronau,Germany,North Rhine-Westphalia,52.2085731,7.0264443,Europe/Amsterdam,true,3406
Zingst,Germany,Mecklenburg-Vorpommern,54.4387302,12.6821366,Europe/Berlin,true,3407
Bombinhas,Brazil,Santa Catarina,-27.1519159,-48.4875691,America/Sao_Paulo,true,3408
Wietmarschen,Germany,Lower Saxony,52.5183277,7.1331296,Europe/Amsterdam,true,3409
Nussbaumen,Switzerland,Aargau,47.4884616,8.2879373,Europe/Zurich,true,3410
Taksony,Hungary,Central Hungary,47.3299781,19.0623899,Europe/Budapest,true,3411
Crown Point,Trinidad and Tobago,Tobago,11.1588971,-60.8346264,America/Port_of_Spain,true,3412
,United Arab Emirates,Sharjah Emirate,25.2311534,54.21900831355923,Asia/Dubai,false
Strande,Germany,Schleswig-Holstein,54.4375322,10.1742064,Europe/Berlin,true,3413
,Kuwait,Al Asimah,29.3796532,47.9734174,Asia/Kuwait,false
Homosassa,United States,Florida,28.782535,-82.60652720207852,America/New_York,true,3414
Bayahíbe,Dominican Republic,La Altagracia,18.3687086,-68.8396888,America/Santo_Domingo,true,3415
Negri,Indonesia,North Sulawesi,1.6209806,124.7048825,Asia/Makassar,true,3416
Unorganized Division No. 20 (South),Canada,Manitoba,51.675033799999994,-101.1501050496966,America/Winnipeg,true,3417
Maur,Switzerland,Zurich,47.3402856,8.6692369,Europe/Zurich,true,3418
Blansko,Czechia,Jihomoravský kraj,49.3636494,16.6442394,Europe/Prague,true,3419
Zimnik,Poland,Lower Silesian Voivodeship,51.4105556,17.3222222,Europe/Warsaw,true,3420
Babademirtaş Mahallesi,Turkey,Marmara Region,41.6819469,26.556127256552166,Europe/Istanbul,true,3421
Niagara-on-the-Lake,Canada,Ontario,43.2556116,-79.0723264,America/Toronto,true,3422
,Belize,Cayo District,16.833333,-88.916667,America/Belize,false
,Mexico,Veracruz,19.333333,-96.666667,America/Mexico_City,false
East End,British Virgin Islands,Tortola,18.4411609,-64.5569031,America/St_Thomas,true,3423
Túxpam,Mexico,Veracruz,20.9518378,-97.4045371,America/Mexico_City,true,3424
Area F (West Howe Sound),Canada,British Columbia,49.4801618,-123.45537513052062,America/Vancouver,true,3425
Shuniah,Canada,Ontario,48.55469745,-88.98890600865857,America/Toronto,true,3426
Taputapuatea,France,French Polynesia,-16.82077005,-151.43682728532733,Pacific/Tahiti,true,3427
,Vietnam,Bà Rịa - Vũng Tàu Province,10.5738801,107.3284362,Asia/Ho_Chi_Minh,false
Venice,United States,Florida,27.0999188,-82.4543597,America/New_York,true,3428
Negril,Jamaica,Cornwall County,18.2779531,-78.3494771,America/Jamaica,true,3429
Saavedra,Philippines,Cebu,9.9774042,123.3768747,Asia/Manila,true,3430
Hilterfingen,Switzerland,Bern,46.7357185,7.6591147,Europe/Zurich,true,3431
Massa Lubrense,Italy,Campania,40.6117381,14.3434239,Europe/Rome,true,3432
Ormont-Dessous,Switzerland,Vaud,46.374411499999994,7.072978985568091,Europe/Zurich,true,3433
Sandy Cove,Canada,Nova Scotia,44.4912007,-66.0895751,America/Halifax,true,3434
Terence Bay,Canada,Nova Scotia,44.4644036,-63.7164899,America/Halifax,true,3435
Peggys Cove,Canada,Nova Scotia,44.4937733,-63.9148632,America/Halifax,true,3436
,Honduras,Gracias a Dios,15.4333305,-84.14868695419547,America/Tegucigalpa,false
Old Road,Antigua and Barbuda,Antigua,17.0165987,-61.8402229,America/Antigua,true,3437
Schönberg (Holstein),Germany,Schleswig-Holstein,54.4073882,10.390394123968084,Europe/Berlin,true,3438
Bogo,Philippines,Cebu,11.0530536,124.0110354,Asia/Manila,true,3439
Río San Juan,Dominican Republic,María Trinidad Sánchez,19.566874499999997,-70.08877480904064,America/Santo_Domingo,true,3440
Spring Beach,United States,Washington,47.7400975,-122.3734629,America/Los_Angeles,true,3441
Dominicus,Dominican Republic,La Altagracia,18.349733,-68.8288449,America/Santo_Domingo,true,3442
Barbarons,,,-4.6936267,55.4743038,Indian/Mahe,false
Kandholhudhoo,Maldives,North Ari Atoll,4.00271655,72.8817222943893,Indian/Maldives,true,3443
Krattigen,Switzerland,Bern,46.660973,7.7256121,Europe/Zurich,true,3444
Palmeira,Cape Verde,Sal,16.7584756,-22.9811102,Atlantic/Cape_Verde,true,3445
Boksitogorsk,Russia,Leningrad oblast,59.4729021,33.8489952,Europe/Moscow,true,3446
Рускеала,Russia,Republic of Karelia,61.9324383,30.5905978,Europe/Moscow,true,3447
La Huerta,Mexico,Jalisco,19.4822921,-104.6408128,America/Mexico_City,true,3448
West End,Jamaica,Cornwall County,18.2642805,-78.3624745,America/Jamaica,true,3449
Honokohau,United States,Hawaii,21.0172326,-156.6082865,Pacific/Honolulu,true,3450
Teopisca,Mexico,Chiapas,16.5525849,-92.52347123979129,America/Mexico_City,true,3451
Juanga,Indonesia,North Maluku,2.011061,128.2838238,Asia/Jayapura,true,3452
Rocky Point,Mexico,Sonora,31.3170867,-113.531819,America/Hermosillo,true,3453
Sammamish,United States,Washington,47.6017554,-122.0416844,America/Los_Angeles,true,3454
Paderborn,Germany,North Rhine-Westphalia,51.71895955,8.764869778177559,Europe/Berlin,true,3455
Poniatowicze,Poland,Podlaskie Voivodeship,53.4302246,23.6387915,Europe/Warsaw,true,3456
Santo Domingo Este,Dominican Republic,Santo Domingo,18.4936515,-69.8383703,America/Santo_Domingo,true,3457
Serwy,Poland,Podlaskie Voivodeship,53.9187424,23.2046159,Europe/Warsaw,true,3458
West Vancouver,Canada,British Columbia,49.3311208,-123.159479,America/Vancouver,true,3459
Międzyzdroje,Poland,West Pomeranian Voivodeship,53.9282745,14.448903,Europe/Berlin,true,3460
Koszewko,Poland,West Pomeranian Voivodeship,53.2873658,14.9070612,Europe/Warsaw,true,3461
Puerto Pirámides,Argentina,Chubut Province,-42.5718357,-64.2832699,America/Argentina/Catamarca,true,3462
Gundelfingen a.d.Donau,Germany,Bavaria,48.552433,10.3675015,Europe/Berlin,true,3463
Urla,Turkey,Aegean Region,38.3228184,26.7672998,Europe/Istanbul,true,3464
Portage,United States,Washington,48.5840104,-121.390405,America/Los_Angeles,true,3465
Hout Bay,South Africa,Western Cape,-34.043093,18.355645,Africa/Johannesburg,true,3466
Parschallen,Austria,Bezirk Vöcklabruck,47.8538142,13.5258328,Europe/Vienna,true,3467
Quingenberg,Germany,Thuringia,50.6664762,11.9685807,Europe/Berlin,true,3468
Lago Sul,Brazil,Federal District,-15.8391817,-47.8755338,America/Sao_Paulo,true,3469
Theologos,Greece,Aegean,36.3739274,28.0359842,Europe/Athens,true,3470
Gun Bay,,,19.3129,-81.0902982,America/Cayman,false
Duhamel,Canada,Quebec,46.023191,-75.07988,America/Toronto,true,3471
Freathy,United Kingdom,England,50.3474539,-4.2515965,Europe/London,true,3472
Biehain,Germany,Saxony,51.2939266,14.9334349,Europe/Berlin,true,3473
Neebing,Canada,Ontario,48.1445509,-89.31265720006661,America/Toronto,true,3474
Selzach,Switzerland,Solothurn,47.2055081,7.4549158,Europe/Zurich,true,3475
Beinwil am See,Switzerland,Aargau,47.2664506,8.2027093,Europe/Zurich,true,3476
Kochi,India,Kerala,9.9674277,76.2454436,Asia/Kolkata,true,3477
Sarnen,Switzerland,Obwalden,46.8956729,8.2461492,Europe/Zurich,true,3478
Rauberweiherhaus,Germany,Bavaria,49.3424698,12.2024367,Europe/Berlin,true,3479
Kate Subdivision,Belize,Belize District,18.0057941,-87.9127697,America/Cancun,true,3480
Olowalu,United States,Hawaii,20.811858,-156.6221108,Pacific/Honolulu,true,3481
Bass Point,Australia,New South Wales,-34.5983333,150.8844444,Australia/Sydney,true,3482
Kubu,Indonesia,Bali,-8.2538999,115.5705893,Asia/Makassar,true,3483
,Malta,Central Region,35.8885993,14.4476911,Europe/Malta,false
Brandenton Beach,United States,Florida,27.4682554,-82.6995822,America/New_York,true,3484
Sainte-Adèle,Canada,Quebec,45.951895,-74.1359579,America/Toronto,true,3485
Anacapri,Italy,Campania,40.555713,14.2136104,Europe/Rome,true,3486
Orosei,Italy,Sardinia,40.3791803,9.6950141,Europe/Rome,true,3487
Stansstad,Switzerland,Nidwalden,46.979741,8.3373667,Europe/Zurich,true,3488
Tobermory,Canada,Ontario,45.234697049999994,-81.64304911238214,America/Toronto,true,3489
Sirolo,Italy,Marche,43.5246892,13.6178462,Europe/Rome,true,3490
Lleida,Spain,Catalonia,41.6147605,0.6267842,Europe/Madrid,true,3491
Granada,Spain,Andalusia,37.1734995,-3.5995337,Europe/Madrid,true,3492
Pixyá,Mexico,Yucatán,20.642443,-89.415024,America/Merida,true,3493
Linkenheim-Hochstetten,Germany,Baden-Württemberg,49.1262709,8.412082,Europe/Berlin,true,3494
Maratua Teluk Alulu,Indonesia,East Kalimantan,2.2605031,118.6138535,Asia/Makassar,true,3495
Brunnenthal,Switzerland,Solothurn,47.0869365,7.4689425,Europe/Zurich,true,3496
Kahnawake,Canada,Quebec,45.38196965,-73.67308677410855,America/Toronto,true,3497
Wandlitz,Germany,Brandenburg,52.7536782,13.4513345,Europe/Berlin,true,3498
Popowo,Poland,Lubusz Voivodeship,52.533966,15.5153872,Europe/Warsaw,true,3499
Horgen,Switzerland,Zurich,47.260692,8.5976831,Europe/Zurich,true,3500
Tiahura,France,French Polynesia,-17.4935219,-149.8991645,Pacific/Tahiti,true,3501
,Malaysia,Sarawak,2.5023855,112.9547283,Asia/Kuching,false
Llançà,Spain,Catalonia,41.376035,2.150897,Europe/Madrid,true,3502
Chacachacare Island,Trinidad and Tobago,Diego Martin,10.6931243,-61.750761,America/Port_of_Spain,true,3503
Fox,United States,Ohio,39.102158149999994,-84.52553479849549,America/New_York,true,3504
,Seychelles,Praslin group,-4.3250708499999995,55.73560817266318,Indian/Mahe,false
Manarola,Italy,Liguria,44.1063262,9.7274815,Europe/Rome,true,3505
City of Rochester,United States,New York,43.157285,-77.615214,America/New_York,true,3506
Hawks Nest,Australia,New South Wales,-32.6721939,152.1780485,Australia/Sydney,true,3507
Caibarién,Cuba,Villa Clara,22.5243036,-79.4719441,America/Havana,true,3508
Águilas,Spain,Region of Murcia,37.40979575,-1.5725236288479922,Europe/Madrid,true,3509
Rovigo,Italy,Veneto,44.97720615,12.274190436964231,Europe/Rome,true,3510
Mönkeberg,Germany,Schleswig-Holstein,54.3503738,10.1925985,Europe/Berlin,true,3511
Neustrelitz,Germany,Mecklenburg-Vorpommern,53.3617163,13.0630004,Europe/Berlin,true,3512
Isola Rossa,Italy,Sardinia,41.01402935,8.8633513,Europe/Rome,true,3513
Fox Island,United States,Washington,47.2465529,-122.617215,America/Los_Angeles,true,3514
Sutton,Canada,Ontario,44.310301,-79.365311,America/Toronto,true,3515
Monos Island,Trinidad and Tobago,Diego Martin,10.6943894,-61.689907,America/Port_of_Spain,true,3516
Erlenbach (ZH),Switzerland,Zurich,47.3037537,8.5920709,Europe/Zurich,true,3517
Otterstadt,Germany,Rhineland-Palatinate,49.3730488,8.4505856,Europe/Berlin,true,3518
Remscheid,Germany,North Rhine-Westphalia,51.1798706,7.1943544,Europe/Berlin,true,3519
Brugg,Switzerland,Aargau,47.4824633,8.2085662,Europe/Zurich,true,3520
Jeziorowskie,Poland,Warmian-Masurian Voivodeship,54.1091349,21.9692651,Europe/Warsaw,true,3521
Maratua Teluk Harapan,Indonesia,East Kalimantan,2.2787978,118.5694371,Asia/Makassar,true,3522
Ebensee,Austria,Upper Austria,47.8122366,13.7741666,Europe/Vienna,true,3523
Dobrocin,Poland,Warmian-Masurian Voivodeship,53.9088,19.8359501,Europe/Warsaw,true,3524
Borowski Las,Poland,Warmian-Masurian Voivodeship,53.8047752,21.1800039,Europe/Warsaw,true,3525
Schwerin,Germany,Mecklenburg-Vorpommern,53.6288297,11.4148038,Europe/Berlin,true,3526
Zia,Greece,Aegean,36.8458412,27.2046716,Europe/Istanbul,true,3527
Hoofddorp,Netherlands,North Holland,52.305554,4.6926644,Europe/Amsterdam,true,3528
Hjalteyri,Iceland,Northeastern Region,65.849561,-18.1989082,Atlantic/Reykjavik,true,3529
Arico,Spain,Canary Islands,28.19052695,-16.497760004636767,Atlantic/Canary,true,3530
Kamica,Poland,West Pomeranian Voivodeship,54.0232261,15.6354855,Europe/Warsaw,true,3531
Hitia’a,France,French Polynesia,-16.4712179,-151.7477304,Pacific/Tahiti,true,3532
Hergiswil (NW),Switzerland,Nidwalden,46.9840938,8.3104542,Europe/Zurich,true,3533
Gammel Ålbo,Denmark,Kolding Municipality,55.4672418,9.6786745,Europe/Copenhagen,true,3534
Paje,Tanzania,Zanzibar South & Central,-6.266745,39.534072,Africa/Dar_es_Salaam,true,3535
Fasnia,Spain,Canary Islands,28.2356006,-16.4393504,Atlantic/Canary,true,3536
Dźwirzyno,Poland,West Pomeranian Voivodeship,54.1568464,15.4025965,Europe/Warsaw,true,3537
Scharendijke,Netherlands,Zeeland,51.7356476,3.839814,Europe/Amsterdam,true,3538
Norgaardholz,Germany,Schleswig-Holstein,54.7816518,9.8000463,Europe/Copenhagen,true,3539
Roermond,,,51.1933903,5.9882649,Europe/Berlin,false
Martigny,Switzerland,Wallis,46.103115,7.0727354,Europe/Zurich,true,3540
La Lajita,Spain,Canary Islands,28.1834046,-14.151955,Atlantic/Canary,true,3541
Esneux,Belgium,Liège,50.533588,5.5686219,Europe/Brussels,true,3542
Boxtel,Netherlands,North Brabant,51.5890603,5.315795445406877,Europe/Amsterdam,true,3543
Teulada,Italy,Sardinia,38.96743,8.772242,Europe/Rome,true,3544
Horta (Angústias),Portugal,Azores,38.52847775,-28.638920279702297,Atlantic/Azores,true,3545
Rakowo,Poland,West Pomeranian Voivodeship,53.6110089,16.3624145,Europe/Warsaw,true,3546
Voorthuizen,Netherlands,Gelderland,52.1871648,5.6071994,Europe/Amsterdam,true,3547
Görslow,Germany,Mecklenburg-Vorpommern,53.6335606,11.4917572,Europe/Berlin,true,3548
Ebeltoft,Denmark,Central Denmark Region,56.1988382,10.6770909,Europe/Copenhagen,true,3549
Chaikou,Taiwan,Green Island,22.674167,121.479444,Asia/Taipei,true,3550
Eching,Germany,Bavaria,48.3,11.6167,Europe/Berlin,true,3551
Stadt Bregenz,Austria,Vorarlberg,47.5025779,9.7472924,Europe/Zurich,true,3552
Tübingen,Germany,Baden-Württemberg,48.5236164,9.0535531,Europe/Berlin,true,3553
Raben Steinfeld,Germany,Mecklenburg-Vorpommern,53.6,11.5,Europe/Berlin,true,3554
Burgdorf,Switzerland,Bern,47.0571316,7.6237466,Europe/Zurich,true,3555
Klütz,Germany,Mecklenburg-Vorpommern,53.9668696,11.1656678,Europe/Berlin,true,3556
Halen,Germany,Lower Saxony,52.8581959,8.1497568,Europe/Berlin,true,3557
Lutry,Switzerland,Vaud,46.5032766,6.6867879,Europe/Zurich,true,3558
Saint-Prex,Switzerland,Vaud,46.4809059,6.4586004,Europe/Zurich,true,3559
Paraty Mirim,Brazil,Rio de Janeiro,-23.3112,-44.7179,America/Sao_Paulo,true,3560
Geeste,Germany,Lower Saxony,52.6009773,7.268098,Europe/Amsterdam,true,3561
Saint-Triphon,Switzerland,Vaud,46.2926382,6.9784632,Europe/Zurich,true,3562
Boudry,Switzerland,Neuchâtel,46.9487464,6.8358712,Europe/Zurich,true,3563
流麻溝,Taiwan,Green Island,22.6763277,121.5026579,Asia/Taipei,true,3564
Matsuzaki,Japan,Chubu Region,34.750811,138.801992,Asia/Tokyo,true,3565
Haldensleben,Germany,Saxony-Anhalt,52.2911243,11.4132719,Europe/Berlin,true,3566
Phuket,Thailand,Phuket Province,7.8847901,98.3891503,Asia/Bangkok,true,3567
Bad Reichenhall,Germany,Bavaria,47.7222676,12.8760923,Europe/Vienna,true,3568
Schönebeck (Elbe),Germany,Saxony-Anhalt,52.0205998,11.7383277,Europe/Berlin,true,3569
Albisano,Italy,Veneto,45.6113659,10.7025765,Europe/Rome,true,3570
Tata,Hungary,Central Transdanubia,47.6516214,18.3282083,Europe/Budapest,true,3571
Mangko Batu,Indonesia,Moluccas,-4.5059389,129.9046985,Asia/Jayapura,true,3572
Dreischor,Netherlands,Zeeland,51.6895481,3.9834208,Europe/Amsterdam,true,3573
,Belgium,Hainaut,50.36192,4.125216975993737,Europe/Brussels,false
Gombato Bongwe ward,Kenya,Kwale,-4.28594515,39.51997202247961,Africa/Nairobi,true,3574
Siġġiewi,Malta,Southern Region,35.8539354,14.438063,Europe/Malta,true,3575
Ambon,Indonesia,Moluccas,-3.6959434,128.178785,Asia/Jayapura,true,3576
Selamon,Indonesia,Moluccas,-4.5251753,129.940778,Asia/Jayapura,true,3577
Rajawali,Indonesia,Moluccas,-4.5243529,129.9007906,Asia/Jayapura,true,3578
,Kenya,Kwale,-4.1836067,39.105094975232994,Africa/Nairobi,false
Castello di Godego,Italy,Veneto,45.6923801,11.8810438,Europe/Rome,true,3579
Lunas,France,Occitania,43.7074524,3.1943095,Europe/Paris,true,3580
Taylorsville Beach,United States,North Carolina,35.8281879,-81.2036941,America/New_York,true,3581
Beckenried,Switzerland,Nidwalden,46.9664078,8.4744947,Europe/Zurich,true,3582
Haleiwa,United States,Hawaii,21.5935975,-158.1044696531065,Pacific/Honolulu,true,3583
Arsiero,Italy,Veneto,45.8035167,11.3504042,Europe/Rome,true,3584
Ligerz,Switzerland,Bern,47.0844684,7.1358527,Europe/Zurich,true,3585
Brügg,Switzerland,Bern,47.126608,7.277114,Europe/Zurich,true,3586
Susak,Croatia,Primorje-Gorski Kotar County,44.509327299999995,14.299659433543464,Europe/Zagreb,true,3587
Burien,United States,Washington,47.469918,-122.3485274,America/Los_Angeles,true,3588
Lillsved,Sweden,Jämtland County,62.5725191,14.4490905,Europe/Stockholm,true,3589
Ödeshög,Sweden,Östergötland County,58.183333,14.683333,Europe/Stockholm,true,3590
Bled,Slovenia,4260,46.3684202,14.1100595,Europe/Vienna,true,3591
Lanai City,United States,Hawaii,20.826084,-156.919785,Pacific/Honolulu,true,3592
Caspar,United States,California,39.363505,-123.815849,America/Los_Angeles,true,3593
Male Srakane,Croatia,Primorje-Gorski Kotar County,44.5644497,14.331519561168385,Europe/Zagreb,true,3594
Honaunau-Napoopoo CDP,United States,Hawaii,19.425801,-155.908356,Pacific/Honolulu,true,3595
Torrevieja,Spain,Valencian Community,37.9775416,-0.6828446,Europe/Madrid,true,3596
,Colombia,San Andrés and Providencia,13.35311655,-81.37498889457396,America/Bogota,false
Tossa de Mar,Spain,Catalonia,41.32082,2.0978402,Europe/Madrid,true,3597
Yakushima,Japan,Kumage County,30.347925,130.52448324447516,Asia/Tokyo,true,3598
Mukilteo,United States,Washington,47.9474034,-122.3036992,America/Los_Angeles,true,3599
Duba,Saudi Arabia,Tabuk Province,27.352083,35.6920727,Asia/Riyadh,true,3600
Villa Dos,Mexico,Quintana Roo,20.3985784,-87.0183035,America/Cancun,true,3601
Maloja,Switzerland,Grisons,46.49107205,9.886570429538693,Europe/Zurich,true,3602
Torroella de Montgrí,Spain,Girona,42.040982,3.1262041,Europe/Madrid,true,3603
Brisbane City,Australia,Queensland,-27.4689682,153.0234991,Australia/Brisbane,true,3604
Puerto Ayora,Ecuador,Galápagos,-0.7471674,-90.3134198,Pacific/Galapagos,true,3605
Nidau,Switzerland,Bern,47.1250287,7.241157,Europe/Zurich,true,3606
Zaghi,Oman,Musandam Governorate,25.7018725,56.270597,Asia/Muscat,true,3607
Saltsjöbaden,Sweden,Stockholm County,59.2792775,18.3049291,Europe/Stockholm,true,3608
Gyékényes,Hungary,Southern Transdanubia,46.2371661,17.0090208,Europe/Budapest,true,3609
Erenas,Philippines,Northern Samar,12.4237313,124.3246928,Asia/Manila,true,3610
