ID,city,region,country,country_code,latitude,longitude
3047,Tuparehuia,Northland,New Zealand,nz,-35.3421857,174.3490721
3048,Municipal Unit of Apollonioi,"Peloponnese, Western Greece and the Ionian",Greece,gr,38.648059700000005,20.614382274763607
3049,Tuzla,,Turkey,tr,40.7892499,30.416336
3050,Port-Vendres,Occitania,France,fr,42.5204146,3.1056167
3051,Лынтупскі сельскі Савет,Vitsebsk Region,Belarus,by,55.0453717,26.38484933603116
3052,Kamiros Skala,Aegean,Greece,gr,36.2719958,27.8250741
3053,Udupi,Karnataka,India,in,13.3419169,74.7473232
3054,Obertraun,,Austria,at,47.5580272,13.685288
3055,Pairola,Liguria,Italy,it,43.9414788,8.0961083
3056,Husbands,,Barbados,bb,13.1446031,-59.6230355
3057,Spring Arbor Township,Michigan,United States,us,42.21049055,-84.53985405543521
3058,Higashiizu,,Japan,jp,34.801476,139.035878
3059,,Terengganu,Malaysia,my,4.8630743,102.9949297
3060,Vaippar,Tamil Nadu,India,in,9.007006,78.2008757
3061,Mszczonów,Masovian Voivodeship,Poland,pl,51.9740309,20.5126683
3062,Grad Vodice,,Croatia,hr,43.7602196,15.7788084
3063,Torridge District,England,United Kingdom,gb,50.86260145,-4.261205563247918
3064,Calheta,,Portugal,pt,38.6055151,-28.0187906
3065,Dibba Al Bayah,,Oman,om,25.646326,56.2600644
3066,دهستان سراب باغ,Ilam Province,Iran,ir,32.85129,47.659703292814925
3067,Sekirn,Carinthia,Austria,at,46.6080399,14.2078754
3068,,Primorsky Krai,Russia,ru,45.0819456,134.726645
3069,Lodi,Lombardy,Italy,it,45.2613104,9.491678060021837
3070,Tingloy,Batangas,Philippines,ph,13.6619736,120.8695102
3071,Новапагосцкі сельскі Савет,Vitsebsk Region,Belarus,by,55.53327265,27.489239817325384
3072,Ofunato,,Japan,jp,39.0817727,141.7084037
3073,Alaior,Balearic Islands,Spain,es,39.9337077,4.1397673
3074,Scotts Head,Saint Mark Parish,Dominica,dm,15.214469,-61.3733577
3075,Makkah Al Mukarramah,Makkah Region,Saudi Arabia,sa,21.420847,39.826869
3076,Egernsund,Region of Southern Denmark,Denmark,dk,54.901958300000004,9.615072460443955
3077,Tambaram,Tamil Nadu,India,in,12.9245279,80.1150525
3078,Juvigny,Grand Est,France,fr,49.0194122,4.2625348
3079,Pyrgaki,Aegean,Greece,gr,36.9741295,25.4074128
3080,Soufriere,Saint Mark Parish,Dominica,dm,15.2331529,-61.3603695
3081,Palhais e Coina,,Portugal,pt,38.60571425,-9.036440984780038
3082,Overfield Township,Pennsylvania,United States,us,41.521615249999996,-75.83450016249503
3083,Soufriere,Saint Luke Parish,Dominica,dm,,
3084,,Saint Patrick Parish,Dominica,dm,15.4240429,-61.34185329351388
3085,,Saint Mark Parish,Dominica,dm,15.4240429,-61.34185329351388
3086,,Amur Oblast,Russia,ru,52.8032368,128.437295
3087,Seefeld,,Austria,at,47.3289241,11.1867187
3088,Jezera,,Croatia,hr,43.7858544,15.6418305
3089,Chelyabinsk,Chelyabinsk Oblast,Russia,ru,55.1598408,61.4025547
3090,Pak Tako,Chumphon Province,Thailand,th,10.0919069,99.1023848
3091,Feodosia,Autonomous Republic of Crimea,Ukraine,ua,45.03311585,35.311174701411076
3092,Nanning,Guangxi,China,cn,22.8193063,108.3627211
3093,Balaklava,Sevastopol,Ukraine,ua,44.5352035,33.6019067
3094,Свірскі сельскі Савет,Minsk Region,Belarus,by,54.898755,26.43450483089995
3095,Santiago del Teide,,Spain,es,28.2957363,-16.8144779
3096,Paraty,Rio de Janeiro,Brazil,br,-23.2196461,-44.7154196
3097,Érd,,Hungary,hu,47.3772495,18.9213833
3098,Tilburg,North Brabant,Netherlands,nl,51.58561845,5.0660616131367675
3099,Jiddat al Latab,,Oman,om,25.6502282,56.2342013
3100,Heron Island,Queensland,Australia,au,-23.44229795,151.91495519659435
3101,Namae-ri,,South Korea,kr,37.94002,128.77755
3102,Långban,,Sweden,se,59.8553907,14.2648197
3103,Lake Dweller,Tennessee,United States,us,35.1734046,-85.145788
3104,San Bartolomé de Tirajana,,Spain,es,27.9252512,-15.5729983
3105,Jordfall,,Sweden,se,58.326461,11.5809202
3106,Amami,,Japan,jp,28.3776614,129.4938985
3107,Bela Crkva Municipality,Vojvodina,Serbia,rs,44.906682950000004,21.36149720584646
3108,Bowen,Queensland,Australia,au,-20.012125,148.2462901
3109,Tarpon Springs,Florida,United States,us,28.1470965,-82.756367
3110,Thoothukudi,Tamil Nadu,India,in,8.8052602,78.1452745
3111,Mataró,,Spain,es,41.5398348,2.4448926
3112,Olgiate Molgora,Lombardy,Italy,it,45.730279,9.403347
3113,Queenstown,Otago,New Zealand,nz,-45.0321923,168.661
3114,Fiordland Community,Southland,New Zealand,nz,-45.12243135,167.70071616866204
3115,Jeju,,South Korea,kr,33.4887737,126.4987083
3116,Järnavik,,Sweden,se,56.1822345,15.0761546
3117,Bodrum,,Turkey,tr,37.0343987,27.430651
3118,Krumpendorf am Wörthersee,Carinthia,Austria,at,46.63377425,14.210521113500743
3119,Fiiam,,Oman,om,26.1885323,56.4180231
3120,Água de Pau,,Portugal,pt,37.7204455,-25.5112463
3121,Setúbal,,Portugal,pt,38.5241783,-8.8932341
3122,Clinketts,,Barbados,bb,13.2757717,-59.6464011
3123,San Luis,Batangas,Philippines,ph,13.8549002,120.9162216
3124,Lagoa (Nossa Senhora do Rosário),,Portugal,pt,37.755337999999995,-25.582231647946067
3125,Lagoa (Santa Cruz),,Portugal,pt,37.75094545,-25.540367165890544
3126,Sacramento,Minas Gerais,Brazil,br,-19.8652854,-47.4402746
3127,Ngunguru,Northland,New Zealand,nz,-35.6333633,174.5007751
3128,,Bay of Plenty,New Zealand,nz,-37.9503756,176.93828736155422
3129,,,Marshall Islands,mh,8.230816999999998,167.7953223704529
3130,Port Sudan,Red Sea State,Sudan,sd,19.619217,37.211709
3131,,East Kalimantan,Indonesia,id,0.7884397,116.2419977
3132,Mariana,Minas Gerais,Brazil,br,-20.3781468,-43.4174862
3133,,'Asir Province,Saudi Arabia,sa,19.166667,43.166667
3134,,Ryazan Oblast,Russia,ru,54.4226732,40.5705246
3135,Watamu ward,Kilifi County,Kenya,ke,-3.31731905,40.04680751973682
3136,Newcastle-Maitland,New South Wales,Australia,au,-32.84815395,151.739729559677
3137,Minsk,,Belarus,by,53.9024716,27.5618225
3138,Güímar,,Spain,es,28.3150189,-16.4099501
3139,Saint-Hilaire-les-Places,Nouvelle-Aquitaine,France,fr,45.6450393,1.1588513
3140,Luz,,Portugal,pt,38.3441811,-7.3746524
3141,Tongyeong-si,,South Korea,kr,34.854254,128.433205
3142,Pedregulho,São Paulo,Brazil,br,-20.25071,-47.4808786
3143,Aotea Great Barrier,Auckland,New Zealand,nz,-36.13990645,175.37128521163618
3144,Urquharts Bay,Northland,New Zealand,nz,-35.8426699,174.5376616
3145,Yekaterinburg,Sverdlovsk Oblast,Russia,ru,56.839104,60.60825
3146,Кальтино,Leningrad oblast,Russia,ru,59.981461,30.658939
3147,Helford,England,United Kingdom,gb,50.0931362,-5.1369699
3148,Khor Fakkan,Sharjah Emirate,United Arab Emirates,ae,25.3491721,56.3478105
3149,San Onofre,Sucre,Colombia,co,9.7386264,-75.5234228
3150,Tsuruoka,,Japan,jp,38.7272187,139.8266292
3151,High Nibthwaite,England,United Kingdom,gb,54.2981884,-3.0865565
3152,,Illinois,United States,us,40.0796606,-89.4337288
3153,,Kemerovo Oblast–Kuzbass,Russia,ru,54.5335781,87.342861
3154,Сухаринка,Kemerovo Oblast–Kuzbass,Russia,ru,53.1324864,87.3532491
3155,Zielonowo,Warmian-Masurian Voivodeship,Poland,pl,53.6015801,20.3807379
3156,Novosibirsk,Novosibirsk Oblast,Russia,ru,54.96781445,82.95159894278376
3157,Sanxenxo,Galicia,Spain,es,42.4003559,-8.8065952
3158,,Southland,New Zealand,nz,-45.92542665,167.60684826776085
3159,Portonovo,Galicia,Spain,es,42.3936685,-8.8254748
3160,O Centulo,Galicia,Spain,es,42.3922438,-8.9255106
3161,Teriberka,Murmansk Oblast,Russia,ru,69.1641329,35.1458289
3162,Pinténs,Galicia,Spain,es,42.2834268,-8.837503
3163,Havana,Havana,Cuba,cu,23.135305,-82.3589631
3164,Nerima,,Japan,jp,35.74836,139.638735
3165,Ginowan,,Japan,jp,26.2814968,127.7784916
3166,Whangārei Heads,Northland,New Zealand,nz,-35.8164559,174.5053966
3167,Ferreries,Balearic Islands,Spain,es,39.983348,4.0109465
3168,Porto Camargo,Paraná,Brazil,br,-23.365699,-53.7513181
3169,Sanary-sur-Mer,Provence-Alpes-Côte d'Azur,France,fr,43.1177238,5.8008839
3170,Masaya,Masaya,Nicaragua,ni,11.9736474,-86.0960547
3171,Faliraki,Aegean,Greece,gr,36.3403146,28.2019955
3172,Hahei,Waikato,New Zealand,nz,-36.838665,175.8074221277785
3173,Portinatx,Balearic Islands,Spain,es,39.1104253,1.5181252
3174,Port de Sant Miquel,Balearic Islands,Spain,es,39.0791088,1.4400107
3175,Ungoofaaru,North Maalhosmadulu,Maldives,mv,5.66828845,73.03009591271338
3176,Rutaki,Rarotonga,Cook Islands,ck,-21.2550017,-159.8111951
3177,Czaplinek,West Pomeranian Voivodeship,Poland,pl,53.560673,16.2319428
3178,Rakiraki,Western,Fiji,fj,-17.3780743,178.1531001
3179,Småland,,Norway,no,63.5976747,10.7061413
3180,Ginoza,,Japan,jp,26.493888,127.971539
3181,,Altai Republic,Russia,ru,50.7114101,86.8572186
3182,"Jailu (Jaylu, Yailyu, Yajlu)",Altai Republic,Russia,ru,,
3183,Takitumu,Rarotonga,Cook Islands,ck,-21.34480585,-159.76770073423228
3184,Muri,Rarotonga,Cook Islands,ck,-21.255128,-159.7331341
3185,Matavera,Rarotonga,Cook Islands,ck,-21.223531,-159.7354208
3186,Avarua,Rarotonga,Cook Islands,ck,-21.2074736,-159.7708145
3187,Itoman,,Japan,jp,26.106017,127.686066
3188,Sardinal,,Costa Rica,cr,10.1173153,-84.825728
3189,Općina Rogoznica,,Croatia,hr,43.5263742,15.9693023
3190,l'Alfàs del Pi,Valencian Community,Spain,es,38.5786027,-0.1006738
3191,Nacascolo,,Costa Rica,cr,10.69922695,-85.59453768352674
3192,Hemmoor,Lower Saxony,Germany,de,53.6886857,9.1595122
3193,Sint-Niklaas,East Flanders,Belgium,be,51.1646685,4.1395124
3194,São João Batista do Glória,Minas Gerais,Brazil,br,-20.6413912,-46.5052866
3195,Halling,England,United Kingdom,gb,51.3523741,0.4451218
3196,Saint Barthélemy,Saint Barthélemy,France,fr,17.9036287,-62.81152921501989
3197,Koto,,Japan,jp,35.6727747,139.8169621
3198,,North Maluku,Indonesia,id,0.6301215,127.9720219
3199,Fotö,,Sweden,se,57.67008115,11.649451646034429
3200,Opito,Waikato,New Zealand,nz,-36.7172835,175.7955837
3201,Styrsö,,Sweden,se,57.60943205,11.78214904209239
3202,Hönö,,Sweden,se,57.690322300000005,11.652021984824351
3203,Kūaotunu,Waikato,New Zealand,nz,-36.721922199999995,175.72616687533315
3204,Tangeh Soleyman,Mazandaran Province,Iran,ir,36.3275034,53.175121528733584
3205,Tairua,Waikato,New Zealand,nz,-37.1267749,175.741378
3206,Zamboanguita,Negros Oriental,Philippines,ph,9.1004649,123.1994244
3207,Yayladağı,,Turkey,tr,35.9029545,36.0625987
3208,Плюскі сельскі Савет,Vitsebsk Region,Belarus,by,55.76565275,27.07673634041202
3209,Pietra Ligure,Liguria,Italy,it,44.152931,8.286552
3210,Duingt,Auvergne-Rhône-Alpes,France,fr,45.827545,6.2024262
3211,,,Denmark,dk,55.670249,10.3333283
3212,Brison-Saint-Innocent,Auvergne-Rhône-Alpes,France,fr,45.7213,5.89004
3213,,Novosibirsk Oblast,Russia,ru,55.8204953,78.866158
3214,Jisr az-Zarqa,Haifa District,Israel,il,32.5375618,34.9132199
3215,Santa-Lucia-di-Moriani,Corsica,France,fr,42.3842071,9.5299084
3216,Escorca,Balearic Islands,Spain,es,39.824844299999995,2.8422276078974145
3217,Porches,,Portugal,pt,37.1255179,-8.3994888
3218,Baunei,Sardinia,Italy,it,40.0323613,9.6634049
3219,Les Trois-Moutiers,Nouvelle-Aquitaine,France,fr,47.0616428,0.017897
3220,Asikkala,,Finland,fi,61.23322975,25.552879094033575
3221,Cumboto,Aragua State,Venezuela,ve,10.4037868,-67.7918049
3222,Taiharuru,Northland,New Zealand,nz,-35.729584,174.5492983
3223,Osaka,Osaka Prefecture,Japan,jp,34.7021912,135.4955866
3224,Fažana,,Croatia,hr,44.9273327,13.8050769
3225,Santa Maria Navarrese,Sardinia,Italy,it,39.9897097,9.6872671
3226,Radłów,Lesser Poland Voivodeship,Poland,pl,50.0830887,20.8476617
3227,,Alabama,United States,us,33.2588817,-86.8295337
3228,Uruma,,Japan,jp,26.384705,127.851324
3229,Amphion-les-Bains,Auvergne-Rhône-Alpes,France,fr,46.3923461,6.5382952
3230,Begur,Catalonia,Spain,es,41.9541918,3.2088349
3231,Ocean Beach,Northland,New Zealand,nz,-35.8382894,174.5721943
3232,Joachimsthal,Brandenburg,Germany,de,52.9770643,13.7453282
3233,Псуеўскі сельскі Савет,Vitsebsk Region,Belarus,by,55.1486978,28.177411
3234,Маласітнянскі сельскі Савет,Vitsebsk Region,Belarus,by,55.653991,29.3456216017277
3235,Камайскі сельскі Савет,Vitsebsk Region,Belarus,by,55.05918355,26.596143340782323
3236,Milazzo,Sicily,Italy,it,38.2208049,15.2415129
3237,Vrbnik,,Croatia,hr,45.0757279,14.6744188
3238,Santo Stefano al Mare,Liguria,Italy,it,43.8377772,7.8982074
3239,Kjøvangen,,Norway,no,59.5377583,10.6660806
3240,Subic,Zambales,Philippines,ph,14.8774796,120.2344695
3241,Crveni Vrh - Monte Rosso,,Croatia,hr,45.4907416,13.5385635
3242,Cane Bay,United States Virgin Islands,United States,us,17.7733057,-64.8107005
3243,Cocos Island,,Costa Rica,cr,5.52811005,-87.05976165965734
3244,San Nicola Arcella,Calabria,Italy,it,39.8481737,15.7949706
3245,Atlantic,Iowa,United States,us,41.403691,-95.0138705
3246,Nedre Gärdsjö,,Sweden,se,60.9385784,15.2254729
3247,Bolshoy Utrish,Krasnodar Krai,Russia,ru,44.7604842,37.3854412
3248,Manerba del Garda,Lombardy,Italy,it,45.549434,10.5512888
3249,,Gegharkunik Province,Armenia,am,40.3030726,45.375739
3250,Zakynthos,"Peloponnese, Western Greece and the Ionian",Greece,gr,37.789138449999996,20.790089567090195
3251,Kalvsvik,,Sweden,se,59.3534921,18.6360744
3252,Andratx,Balearic Islands,Spain,es,39.5745956,2.4202061
3253,دهستان حومه بوشهر,Bushehr Province,Iran,ir,28.8284031,50.71485522040623
3254,Southern Gulf Islands Electoral Area,British Columbia,Canada,ca,48.760812650000005,-123.19150890213936
3255,es Migjorn Gran,Balearic Islands,Spain,es,39.9452014,4.0492342
3256,Muyil - Chunyaxché,Quintana Roo,Mexico,mx,20.0787747,-87.61154184
3257,Khabarovsk,Khabarovsk Krai,Russia,ru,48.4812568,135.0762968
3258,Nangatobong,East Nusa Tenggara,Indonesia,id,-8.6509167,122.4377333
3259,Carouge,Geneva,Switzerland,ch,46.1846691,6.1396839
3260,Utende,Pwani Region,Tanzania,tz,-7.9736935,39.7455043
3261,Berbara,Keserwan-Jbeil Governorate,Lebanon,lb,34.195699,35.64354471755581
3262,,,Seychelles,sc,-4.6574977,55.4540146
3263,Xcalak,Quintana Roo,Mexico,mx,18.2703769,-87.8359632
3264,Giglio Castello,Tuscany,Italy,it,42.3665063,10.9002704
3265,Giglio Campese,Tuscany,Italy,it,42.3659862,10.8810558
3266,Villa Pehuenia,Neuquén Province,Argentina,ar,-38.8813069,-71.1740024
3267,Leuven,Flemish Brabant,Belgium,be,50.879202,4.7011675
3268,Gañango,Carabobo State,Venezuela,ve,10.4666278,-67.9570279
3269,Mahdia,Mahdia,Tunisia,tn,35.5042799,11.06858500822606
3270,Haad Taphao,Trat Province,Thailand,th,11.6532351,102.5356063
3271,Yenbuba,Southwest Papua,Indonesia,id,-0.5710677,130.6537388
3272,El Haouaria,Nabeul,Tunisia,tn,37.0498089,11.0116492
3273,Shirinu Rural District,Bushehr Province,Iran,ir,27.403902350000003,52.28309772339114
3274,Olhuvelifushi,Faadhippolhu,Maldives,mv,5.278298,73.6072389
3275,دهستان فرح آبادشمالی,Mazandaran Province,Iran,ir,36.901909149999994,53.05647779549116
3276,,,Brazil,br,-10.3333333,-53.2
3277,Mazarrón,,Spain,es,37.5986534,-1.3138511
3278,Avoriaz,Auvergne-Rhône-Alpes,France,fr,46.1925439,6.7702857
3279,Voua,Western,Fiji,fj,-18.1311945,177.4223875
3280,Naevuevu,Western,Fiji,fj,-18.1526307,177.4433139
3281,دهستان قره طغان,Mazandaran Province,Iran,ir,36.83269175,53.241798614791975
3282,Olbersdorf,Saxony,Germany,de,50.8700733,14.7631229
3283,Ludwigshafen,Baden-Württemberg,Germany,de,47.8177978,9.056572
3284,Bodman,Baden-Württemberg,Germany,de,47.8013992,9.030746
3285,Meersburg,Baden-Württemberg,Germany,de,47.6955538,9.2719656
3286,,Trat Province,Thailand,th,12.2593544,102.4268871
3287,Pápa,,Hungary,hu,47.3261087,17.4705293
3288,Stjernåsen,,Norway,no,59.5534722,10.6543472
3289,Лукомльскі сельскі Савет,Vitsebsk Region,Belarus,by,54.65658045,29.242956097233318
3290,Janela,,Cape Verde,cv,17.1202551,-24.9866092
3291,Monte Trigo,,Cape Verde,cv,16.6321293,-24.392869
3292,Costim Pereira,,Cape Verde,cv,16.9599304,-25.3105084
3293,Tarrafal,,Cape Verde,cv,15.26645025,-23.72273385069002
3294,Cuvu Top,Western,Fiji,fj,-18.1111505,177.4046142
3295,Pfullendorf,Baden-Württemberg,Germany,de,47.9245987,9.2533029
3296,,Zambales,Philippines,ph,15.23,120.12
3297,,Carabobo State,Venezuela,ve,10.215104499999999,-68.04080244083781
3298,Rolla,Missouri,United States,us,37.9509324,-91.7708076
3299,Constance,Baden-Württemberg,Germany,de,47.659216,9.1750718
3300,,Dubai,United Arab Emirates,ae,25.074282349999997,55.18853865430702
3301,,Andaman and Nicobar Islands,India,in,12.61123865,92.83165406414926
3302,Benidorm,Valencian Community,Spain,es,38.5406255,-0.1290929
3303,,Rio Grande do Norte,Brazil,br,-6.682461,-36.63327583939849
3304,Caladh Thaidhg,,Ireland,ie,53.2598912,-9.6227973
3305,,Saint Barthélemy,France,fr,17.8967693,-62.825598
3306,Przystań,Warmian-Masurian Voivodeship,Poland,pl,54.1998253,21.6460086
3307,Trygort,Warmian-Masurian Voivodeship,Poland,pl,54.2175828,21.6795067
3308,Янтарный,Kaliningrad,Russia,ru,54.866261,19.939123
3309,,Martinique,France,fr,14.6113732,-60.9620777
3310,Somborn,Hesse,Germany,de,50.1412642,9.1154657
3311,دهستان نای بند,Bushehr Province,Iran,ir,27.203465950000002,52.49739804431097
3312,Capitão Leônidas Marques,Paraná,Brazil,br,-25.481645,-53.611238
3313,,Inhambane Province,Mozambique,mz,-22.779116,34.5661741
3314,,Warmian-Masurian Voivodeship,Poland,pl,53.9311892,21.1260808
3315,Bunga Mekar,Bali,Indonesia,id,-8.7416504,115.4871663
3316,Felidhoo,Felidhu Atoll,Maldives,mv,3.4719194,73.54746047399809
3317,Crafthole,England,United Kingdom,gb,50.3661159,-4.2990377
3318,Bassano del Grappa,Veneto,Italy,it,45.7669109,11.7343469
3319,Üsküdar,,Turkey,tr,41.0265498,29.0151321
3320,Aramoana,Otago,New Zealand,nz,-45.7769399,170.7058483
3321,,Scotland,United Kingdom,gb,56.7861112,-4.1140518
3322,Iwanai,,Japan,jp,42.9797765,140.5147577
3323,Yoichi,,Japan,jp,43.1954132,140.7835618
3324,Mercedes,Camarines Norte,Philippines,ph,14.1094447,123.0093071
3325,Vinzons,Camarines Norte,Philippines,ph,14.1739546,122.907596
3326,Tropea,Calabria,Italy,it,38.6752674,15.8948507
3327,Κρητηνία,Aegean,Greece,gr,36.2494533,27.8312107
3328,Ribeira Brava,,Portugal,pt,32.6700921,-17.0650395
3329,Mataura,French Polynesia,France,fr,-23.3461513,-149.4855721
3330,Drenje,,Croatia,hr,45.0162498,14.1502357
3331,Plomin,,Croatia,hr,45.1380212,14.1801746
3332,Sabang,Aceh,Indonesia,id,5.8927453,95.3225751
3333,Niterói,Rio de Janeiro,Brazil,br,-22.8884,-43.1147
3334,Ardmore,Tennessee,United States,us,35.0063045,-86.85905655014949
3335,Desa Kahu-Kahu,South Sulawesi,Indonesia,id,-6.1633325,120.4138137
3336,Neszmély,,Hungary,hu,47.7357694,18.3654526
3337,Castell-Platja d'Aro,,Spain,es,41.8184693,3.0687997
3338,Ploiești,,Romania,ro,44.9417468,26.0236504
3339,Burgwedel,Lower Saxony,Germany,de,52.5,9.86667
3340,Sant Feliu de Guíxols,Catalonia,Spain,es,41.856655,2.917731
3341,,Aceh,Indonesia,id,4.3685491,97.0253024
3342,Тубравић,Central Serbia,Serbia,rs,44.2138565,19.7387331
3343,West Okoboji,Iowa,United States,us,43.353279,-95.1624775
3344,Desa Bontolebang,South Sulawesi,Indonesia,id,-6.1130105,120.4275775
3345,Veyrier-du-Lac,Auvergne-Rhône-Alpes,France,fr,45.8818383,6.178522
3346,Vught,North Brabant,Netherlands,nl,51.6511806,5.23680014410728
3347,Wedemark,Lower Saxony,Germany,de,52.5401523,9.753796
3348,,British Columbia,Canada,ca,55.001251,-125.002441
3349,Metchosin,British Columbia,Canada,ca,48.3796009,-123.5352348
3350,Juan de Fuca Electoral Area,British Columbia,Canada,ca,48.473763,-124.12447829695175
3351,,Missouri,United States,us,38.7604815,-92.5617875
3352,Allersberg,Bavaria,Germany,de,49.2513012,11.2356812
3353,Scalea,Calabria,Italy,it,39.8166598,15.7905473
3354,Praia a Mare,Calabria,Italy,it,39.900902,15.779276
3355,Tulamben,Bali,Indonesia,id,-8.2775419,115.5928337
3356,Rajuni,South Sulawesi,Indonesia,id,-6.5508188,121.1168013
3357,Antalya,,Turkey,tr,36.8864752,30.7029585
3358,,Pennsylvania,United States,us,40.9699889,-77.7278831
3359,Dryos,Aegean,Greece,gr,37.0047126,25.2235851
3360,Draga Bašćanska,,Croatia,hr,44.9924852,14.7195763
3361,Pengawisan,West Nusa Tenggara,Indonesia,id,-8.7337827,115.9722913
3362,Desa Pelangan,West Nusa Tenggara,Indonesia,id,-8.810557,115.93465114234502
3363,,Tennessee,United States,us,35.7730076,-86.2820081
3364,Berg,Liège,Belgium,be,50.4371299,6.2164833
3365,Sant Feliu de Guíxols,,Spain,es,41.7838827,3.0283195
3366,Kemer,,Turkey,tr,40.417786,27.067106
3367,Ricadi,Calabria,Italy,it,38.6255431,15.8661135
3368,Santa Domenica,Calabria,Italy,it,38.6638694,15.8650913
3369,دهستان لاوان,Hormozgan Province,Iran,ir,26.737794700000002,53.266085461594685
3370,Senec,Region of Bratislava,Slovakia,sk,48.22150275,17.400582436119283
3371,Jezero,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,ba,44.8869842,15.9414098
3372,,,São Tomé and Príncipe,st,0.9713095,7.02255
3373,Praia Gamboa,,São Tomé and Príncipe,st,0.3820753,6.7122719
3374,,Eastern,Fiji,fj,-18.970617,-179.05844147787496
3375,Uluibau,Eastern,Fiji,fj,-17.7858094,178.7616966
3376,Carnac,Brittany,France,fr,47.5836629,-3.0794428
3377,Saint-Pierre-Quiberon,Brittany,France,fr,47.5198497,-3.1303304
3378,Port Haliguen,Brittany,France,fr,47.4844668,-3.1019754
3379,Kaljina,Republika Srpska,Bosnia and Herzegovina,ba,44.0056106,18.664424769940688
3380,,Kansas,United States,us,38.27312,-98.5821872
3381,Luštica,,Montenegro,me,42.3972366,18.609196956229376
3382,Adeje,,Spain,es,28.1219416,-16.7241893
3383,Begur,,Spain,es,41.9541918,3.2088349
3384,Medellín,Antioquia,Colombia,co,6.2697018,-75.60252574475943
